timestamp,open,high,low,close,volume
2024-01-01T00:00:00Z,96.20344331180638,97.41387109764698,96.09695719183443,96.68364117922992,1134.3731022872705
2024-01-01T01:00:00Z,96.71523084407357,98.84251705000982,96.35543780140549,96.77312997091427,1996.1316991088152
2024-01-01T02:00:00Z,95.24649438156328,96.3749734615667,93.3237259205442,95.60272579533083,1146.1832522484142
2024-01-01T03:00:00Z,95.29008027419538,95.7639052410527,94.46791079174974,95.62548177805034,1413.5164851497825
2024-01-01T04:00:00Z,95.66197884683884,96.81041239161452,94.86229545401542,95.10316960373684,1656.3833685069199
2024-01-01T05:00:00Z,95.97903977020778,96.82698931612201,95.49834495239799,96.09576637372287,1021.7916114041004
2024-01-01T06:00:00Z,97.31827308166561,97.41349632017807,96.13833479099704,96.73678270469539,1797.1942739429612
2024-01-01T07:00:00Z,97.75833103176443,98.51232871955727,96.67752629945754,97.30703994301028,1363.00006638827
2024-01-01T08:00:00Z,97.63611357629306,98.3531324765838,96.09257804962856,98.18230655875382,1099.8830746087172
2024-01-01T09:00:00Z,98.8815374183919,100.68949567098394,98.59132758375537,98.76627625161828,2415.9996368065536
2024-01-01T10:00:00Z,98.7487287388831,98.82909717376268,97.60865438318594,98.76256140983001,1646.908100958808
2024-01-01T11:00:00Z,99.45316851510653,100.24683548088788,98.94600710209804,100.24286805045341,1692.6081644292522
2024-01-01T12:00:00Z,101.39823630810594,101.71473793335433,100.33558342271357,100.95348582274508,1905.078660039309
2024-01-01T13:00:00Z,104.41722608313589,105.68890688607253,102.73840120854368,103.77504086278653,1124.817526976485
2024-01-01T14:00:00Z,103.13864067194918,104.47553716072451,101.81103972411947,102.92033788957482,1607.7142355244162
2024-01-01T15:00:00Z,103.01851240287692,103.80239376587367,100.6691072742613,102.34308223413913,2527.8256613385297
2024-01-01T16:00:00Z,101.23112769925206,101.48093911839419,100.87314496658824,101.11432166863734,1834.2910929189907
2024-01-01T17:00:00Z,100.10707848819007,101.70167753056161,99.21219050311618,100.2847439385964,1405.7718653219063
2024-01-01T18:00:00Z,99.83733083761196,100.8507230865503,99.34223299834535,99.8962414599319,1349.597104444298
2024-01-01T19:00:00Z,99.03466422366441,99.33647648923566,98.52121021904068,98.6011680011588,1390.6304119083024
2024-01-01T20:00:00Z,98.64011045159607,99.09155525450802,97.97766016468832,98.36759847761239,1071.1543962247463
2024-01-01T21:00:00Z,98.34844863105337,99.41766686108204,97.27684822151204,98.39866254239526,1377.3942251605467
2024-01-01T22:00:00Z,99.6571982225616,99.73992694967434,98.84306338786978,99.09192473572898,1770.4104671865766
2024-01-01T23:00:00Z,99.57579559087552,100.91521157567746,99.01691993067413,99.88631999314532,1938.8729512201533
2024-01-02T00:00:00Z,99.90389281285684,100.53266358418435,99.80343983567995,99.97360378089267,1683.288762386528
2024-01-02T01:00:00Z,98.8169186083114,99.5216466464095,98.74180692545585,99.1398128998773,1327.1573599046283
2024-01-02T02:00:00Z,97.99274077274151,99.50030598776458,97.96618913470562,98.36002542579384,1188.9384248094682
2024-01-02T03:00:00Z,99.79296789846347,100.63850132356418,98.00248126808985,99.45916544425,1862.3784814707828
2024-01-02T04:00:00Z,98.79503390966988,99.17052992446374,97.59347325160915,98.509074061213,1075.4704642091726
2024-01-02T05:00:00Z,98.6443498275632,100.35523813446922,98.07412213479819,99.13988803874916,1311.2518418508246
