timestamp,open,high,low,close,volume
2024-01-01T00:00:00Z,100.16213400071597,100.9131098152444,99.13876458130785,99.77568454440265,2209.1807714565202
2024-01-01T01:00:00Z,100.50292702789716,102.23656229431325,99.91539940057875,101.1330423739256,1244.0744387052064
2024-01-01T02:00:00Z,102.3536840013574,103.13403105577858,101.91256611346448,102.03550903922907,1184.3053826521539
2024-01-01T03:00:00Z,102.14227243973868,103.0703207291436,101.82470840568989,102.35076219029393,1064.991912258859
2024-01-01T04:00:00Z,103.31614895227045,103.65043857996423,102.61279436585414,103.15144929815412,2157.6608381808633
2024-01-01T05:00:00Z,104.12119447824175,104.8873866559231,101.71987038360935,103.5076644743869,1314.5065603282194
2024-01-01T06:00:00Z,104.33483703823468,105.1841959817882,103.67899818691454,104.49816199193856,1975.8295319530998
2024-01-01T07:00:00Z,106.00952421185579,106.90140569516372,105.67295243722177,105.7610891331833,1470.7790384207722
2024-01-01T08:00:00Z,105.32774166731632,105.81349435151172,104.65907224023827,105.10658769980257,1065.2916444798038
2024-01-01T09:00:00Z,104.14648925232345,104.82719037952275,104.13819191820998,104.28261876093256,1142.9692672615072
2024-01-01T10:00:00Z,105.22741598217308,105.58884154797126,104.9481773352986,105.23802191283824,1043.3355437097325
2024-01-01T11:00:00Z,104.51203818405456,104.78363819343852,103.53275077586207,104.64654737945733,1585.7165328672982
2024-01-01T12:00:00Z,104.00267225171486,105.08061053321006,103.78694324149271,104.22327577038364,1511.676503279582
2024-01-01T13:00:00Z,103.02020279005177,104.43033022947807,102.02000806058025,102.68446920855754,1027.632350584645
2024-01-01T14:00:00Z,102.76003731215856,103.09944248194923,102.72914173465382,103.06978411446708,1053.2757557661835
2024-01-01T15:00:00Z,103.35621480110719,103.75414646969867,102.65852976703323,103.44321937080541,1480.0687027310855
2024-01-01T16:00:00Z,102.60590129120713,103.66003260874159,101.18711113677308,102.54703130435931,2467.3780513433853
2024-01-01T17:00:00Z,103.48679244334919,103.99009923915271,103.05329787927383,103.88541185442698,1505.9470316209622
